Datetime,Motorcycle,Car,Truck_Lorry,Bus,Date,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month
17/10/2024 4:00,182,403,8,4,17/10/2024,0,3,0,4,10
17/10/2024 5:00,205,436,7,2,17/10/2024,0,3,0,5,10
17/10/2024 6:00,207,613,8,1,17/10/2024,0,3,0,6,10
17/10/2024 7:00,152,556,7,5,17/10/2024,0,3,0,7,10
17/10/2024 8:00,190,329,6,5,17/10/2024,0,3,0,8,10
17/10/2024 9:00,183,463,8,3,17/10/2024,0,3,0,9,10
17/10/2024 10:00,151,584,6,1,17/10/2024,0,3,0,10,10
17/10/2024 11:00,163,576,7,1,17/10/2024,0,3,0,11,10
17/10/2024 12:00,161,415,6,5,17/10/2024,0,3,0,12,10
17/10/2024 13:00,214,582,7,4,17/10/2024,0,3,0,13,10
17/10/2024 14:00,153,588,6,1,17/10/2024,0,3,0,14,10
17/10/2024 15:00,206,610,5,2,17/10/2024,0,3,0,15,10
17/10/2024 16:00,153,661,8,4,17/10/2024,0,3,0,16,10
17/10/2024 17:00,180,587,5,2,17/10/2024,0,3,0,17,10
17/10/2024 18:00,140,475,9,0,17/10/2024,0,3,0,18,10
17/10/2024 19:00,221,630,7,4,17/10/2024,0,3,0,19,10
17/10/2024 20:00,159,590,4,2,17/10/2024,0,3,0,20,10
17/10/2024 21:00,178,512,8,4,17/10/2024,0,3,0,21,10
17/10/2024 22:00,193,501,9,2,17/10/2024,0,3,0,22,10
17/10/2024 23:00,165,572,10,5,17/10/2024,0,3,0,23,10
18/10/2024 0:00,337,1020,14,3,18/10/2024,0,4,0,0,10
18/10/2024 1:00,312,995,16,5,18/10/2024,0,4,0,1,10
18/10/2024 2:00,305,973,13,4,18/10/2024,0,4,0,2,10
18/10/2024 3:00,278,1011,18,4,18/10/2024,0,4,0,3,10
18/10/2024 4:00,312,1033,14,5,18/10/2024,0,4,0,4,10
18/10/2024 5:00,336,963,14,2,18/10/2024,0,4,0,5,10
18/10/2024 6:00,235,1179,18,4,18/10/2024,0,4,0,6,10
18/10/2024 7:00,303,859,12,4,18/10/2024,0,4,0,7,10
18/10/2024 8:00,232,889,18,4,18/10/2024,0,4,0,8,10
18/10/2024 9:00,251,846,15,5,18/10/2024,0,4,0,9,10
18/10/2024 10:00,219,1041,15,4,18/10/2024,0,4,0,10,10
18/10/2024 11:00,302,941,15,4,18/10/2024,0,4,0,11,10
18/10/2024 12:00,337,878,15,5,18/10/2024,0,4,0,12,10
18/10/2024 13:00,341,1010,17,3,18/10/2024,0,4,0,13,10
18/10/2024 14:00,237,1049,17,5,18/10/2024,0,4,0,14,10
18/10/2024 15:00,310,846,13,3,18/10/2024,0,4,0,15,10
18/10/2024 16:00,334,956,17,3,18/10/2024,0,4,0,16,10
18/10/2024 17:00,250,734,17,3,18/10/2024,0,4,0,17,10
18/10/2024 18:00,295,643,15,3,18/10/2024,0,4,0,18,10
18/10/2024 19:00,367,810,12,7,18/10/2024,0,4,0,19,10
18/10/2024 20:00,351,877,12,3,18/10/2024,0,4,0,20,10
18/10/2024 21:00,287,939,16,2,18/10/2024,0,4,0,21,10
18/10/2024 22:00,321,1078,13,4,18/10/2024,0,4,0,22,10
18/10/2024 23:00,345,1074,16,3,18/10/2024,0,4,0,23,10
19/10/2024 0:00,292,1168,11,3,19/10/2024,0,5,1,0,10
19/10/2024 1:00,267,849,13,2,19/10/2024,0,5,1,1,10
19/10/2024 2:00,279,955,12,2,19/10/2024,0,5,1,2,10
19/10/2024 3:00,249,933,16,4,19/10/2024,0,5,1,3,10
19/10/2024 4:00,251,927,12,4,19/10/2024,0,5,1,4,10
19/10/2024 5:00,318,929,11,2,19/10/2024,0,5,1,5,10
19/10/2024 6:00,259,718,10,2,19/10/2024,0,5,1,6,10
19/10/2024 7:00,329,819,11,3,19/10/2024,0,5,1,7,10
19/10/2024 8:00,268,769,14,4,19/10/2024,0,5,1,8,10
19/10/2024 9:00,263,894,18,4,19/10/2024,0,5,1,9,10
19/10/2024 10:00,268,787,15,3,19/10/2024,0,5,1,10,10
19/10/2024 11:00,311,1032,10,4,19/10/2024,0,5,1,11,10
19/10/2024 12:00,290,924,13,5,19/10/2024,0,5,1,12,10
19/10/2024 13:00,298,892,11,2,19/10/2024,0,5,1,13,10
19/10/2024 14:00,258,824,16,3,19/10/2024,0,5,1,14,10
19/10/2024 15:00,324,760,14,1,19/10/2024,0,5,1,15,10
19/10/2024 16:00,277,835,13,2,19/10/2024,0,5,1,16,10
19/10/2024 17:00,300,773,9,5,19/10/2024,0,5,1,17,10
19/10/2024 18:00,305,1116,12,5,19/10/2024,0,5,1,18,10
19/10/2024 19:00,278,791,10,3,19/10/2024,0,5,1,19,10
19/10/2024 20:00,264,1229,8,4,19/10/2024,0,5,1,20,10
19/10/2024 21:00,252,757,15,1,19/10/2024,0,5,1,21,10
19/10/2024 22:00,201,808,13,5,19/10/2024,0,5,1,22,10
19/10/2024 23:00,313,1149,11,2,19/10/2024,0,5,1,23,10
20/10/2024 0:00,345,1150,17,7,20/10/2024,0,6,1,0,10
20/10/2024 1:00,360,1144,13,3,20/10/2024,0,6,1,1,10
20/10/2024 2:00,292,1121,10,2,20/10/2024,0,6,1,2,10
20/10/2024 3:00,346,1229,12,6,20/10/2024,0,6,1,3,10
20/10/2024 4:00,278,1177,12,2,20/10/2024,0,6,1,4,10
20/10/2024 5:00,229,1042,14,2,20/10/2024,0,6,1,5,10
20/10/2024 6:00,331,1032,11,4,20/10/2024,0,6,1,6,10
20/10/2024 7:00,360,1004,17,4,20/10/2024,0,6,1,7,10
20/10/2024 8:00,314,1086,14,3,20/10/2024,0,6,1,8,10
20/10/2024 9:00,348,1007,15,4,20/10/2024,0,6,1,9,10
20/10/2024 10:00,309,947,17,3,20/10/2024,0,6,1,10,10
20/10/2024 11:00,369,944,13,4,20/10/2024,0,6,1,11,10
20/10/2024 12:00,323,1189,15,5,20/10/2024,0,6,1,12,10
20/10/2024 13:00,262,977,15,2,20/10/2024,0,6,1,13,10
20/10/2024 14:00,269,1025,14,3,20/10/2024,0,6,1,14,10
20/10/2024 15:00,303,1001,11,4,20/10/2024,0,6,1,15,10
20/10/2024 16:00,415,1008,15,5,20/10/2024,0,6,1,16,10
20/10/2024 17:00,354,1135,15,3,20/10/2024,0,6,1,17,10
20/10/2024 18:00,309,970,9,3,20/10/2024,0,6,1,18,10
20/10/2024 19:00,174,1146,20,6,20/10/2024,0,6,1,19,10
20/10/2024 20:00,301,815,14,3,20/10/2024,0,6,1,20,10
20/10/2024 21:00,352,921,15,5,20/10/2024,0,6,1,21,10
20/10/2024 22:00,338,888,14,3,20/10/2024,0,6,1,22,10
20/10/2024 23:00,361,1116,14,3,20/10/2024,0,6,1,23,10
21/10/2024 0:00,148,528,8,3,21/10/2024,0,0,0,0,10
21/10/2024 1:00,222,483,10,3,21/10/2024,0,0,0,1,10
21/10/2024 2:00,195,704,15,6,21/10/2024,0,0,0,2,10
21/10/2024 3:00,196,576,14,0,21/10/2024,0,0,0,3,10
21/10/2024 4:00,228,451,13,3,21/10/2024,0,0,0,4,10
21/10/2024 5:00,226,617,9,2,21/10/2024,0,0,0,5,10
21/10/2024 6:00,211,509,13,1,21/10/2024,0,0,0,6,10
21/10/2024 7:00,185,518,12,3,21/10/2024,0,0,0,7,10
21/10/2024 8:00,230,381,13,5,21/10/2024,0,0,0,8,10
21/10/2024 9:00,219,386,14,2,21/10/2024,0,0,0,9,10
21/10/2024 10:00,260,501,13,1,21/10/2024,0,0,0,10,10
21/10/2024 11:00,211,507,15,2,21/10/2024,0,0,0,11,10
21/10/2024 12:00,259,486,12,4,21/10/2024,0,0,0,12,10
21/10/2024 13:00,289,454,12,2,21/10/2024,0,0,0,13,10
21/10/2024 14:00,269,500,11,2,21/10/2024,0,0,0,14,10
21/10/2024 15:00,211,600,14,4,21/10/2024,0,0,0,15,10
21/10/2024 16:00,260,495,14,1,21/10/2024,0,0,0,16,10
21/10/2024 17:00,192,667,11,1,21/10/2024,0,0,0,17,10
21/10/2024 18:00,262,518,10,3,21/10/2024,0,0,0,18,10
21/10/2024 19:00,182,463,11,4,21/10/2024,0,0,0,19,10
21/10/2024 20:00,211,575,10,2,21/10/2024,0,0,0,20,10
21/10/2024 21:00,219,705,15,3,21/10/2024,0,0,0,21,10
21/10/2024 22:00,201,453,11,1,21/10/2024,0,0,0,22,10
21/10/2024 23:00,242,573,12,1,21/10/2024,0,0,0,23,10
22/10/2024 0:00,182,572,13,1,22/10/2024,0,1,0,0,10
22/10/2024 1:00,165,375,12,1,22/10/2024,0,1,0,1,10
22/10/2024 2:00,150,413,7,1,22/10/2024,0,1,0,2,10
22/10/2024 3:00,178,546,10,4,22/10/2024,0,1,0,3,10
22/10/2024 4:00,205,414,10,3,22/10/2024,0,1,0,4,10
22/10/2024 5:00,206,453,7,4,22/10/2024,0,1,0,5,10
22/10/2024 6:00,194,558,9,1,22/10/2024,0,1,0,6,10
22/10/2024 7:00,216,499,10,8,22/10/2024,0,1,0,7,10
22/10/2024 8:00,210,509,8,3,22/10/2024,0,1,0,8,10
22/10/2024 9:00,222,482,12,3,22/10/2024,0,1,0,9,10
22/10/2024 10:00,217,550,12,3,22/10/2024,0,1,0,10,10
22/10/2024 11:00,218,335,12,1,22/10/2024,0,1,0,11,10
22/10/2024 12:00,185,487,9,0,22/10/2024,0,1,0,12,10
22/10/2024 13:00,171,567,9,0,22/10/2024,0,1,0,13,10
22/10/2024 14:00,211,533,8,2,22/10/2024,0,1,0,14,10
22/10/2024 15:00,217,437,10,1,22/10/2024,0,1,0,15,10
22/10/2024 16:00,205,475,9,4,22/10/2024,0,1,0,16,10
22/10/2024 17:00,227,456,9,3,22/10/2024,0,1,0,17,10
22/10/2024 18:00,238,583,10,2,22/10/2024,0,1,0,18,10
22/10/2024 19:00,182,436,10,2,22/10/2024,0,1,0,19,10
22/10/2024 20:00,191,504,12,2,22/10/2024,0,1,0,20,10
22/10/2024 21:00,141,541,12,1,22/10/2024,0,1,0,21,10
22/10/2024 22:00,188,556,9,4,22/10/2024,0,1,0,22,10
22/10/2024 23:00,184,563,5,2,22/10/2024,0,1,0,23,10
23/10/2024 0:00,175,629,9,6,23/10/2024,0,2,0,0,10
23/10/2024 1:00,189,575,13,3,23/10/2024,0,2,0,1,10
23/10/2024 2:00,181,527,13,2,23/10/2024,0,2,0,2,10
23/10/2024 3:00,215,522,9,2,23/10/2024,0,2,0,3,10
23/10/2024 4:00,196,517,9,6,23/10/2024,0,2,0,4,10
23/10/2024 5:00,259,353,9,3,23/10/2024,0,2,0,5,10
23/10/2024 6:00,193,395,12,3,23/10/2024,0,2,0,6,10
23/10/2024 7:00,176,624,12,2,23/10/2024,0,2,0,7,10
23/10/2024 8:00,231,686,8,2,23/10/2024,0,2,0,8,10
23/10/2024 9:00,200,513,9,3,23/10/2024,0,2,0,9,10
23/10/2024 10:00,201,503,9,1,23/10/2024,0,2,0,10,10
23/10/2024 11:00,218,579,9,3,23/10/2024,0,2,0,11,10
23/10/2024 12:00,229,578,8,2,23/10/2024,0,2,0,12,10
23/10/2024 13:00,150,711,11,3,23/10/2024,0,2,0,13,10
23/10/2024 14:00,183,382,10,2,23/10/2024,0,2,0,14,10
23/10/2024 15:00,250,564,10,2,23/10/2024,0,2,0,15,10
23/10/2024 16:00,198,499,12,2,23/10/2024,0,2,0,16,10
23/10/2024 17:00,169,656,7,3,23/10/2024,0,2,0,17,10
23/10/2024 18:00,147,640,10,3,23/10/2024,0,2,0,18,10
23/10/2024 19:00,204,698,11,2,23/10/2024,0,2,0,19,10
23/10/2024 20:00,214,670,8,4,23/10/2024,0,2,0,20,10
23/10/2024 21:00,189,627,13,1,23/10/2024,0,2,0,21,10
23/10/2024 22:00,214,600,13,0,23/10/2024,0,2,0,22,10
23/10/2024 23:00,254,500,10,1,23/10/2024,0,2,0,23,10
24/10/2024 0:00,213,551,9,1,24/10/2024,0,3,0,0,10
24/10/2024 1:00,169,507,8,2,24/10/2024,0,3,0,1,10
24/10/2024 2:00,135,616,7,2,24/10/2024,0,3,0,2,10
24/10/2024 3:00,195,632,6,2,24/10/2024,0,3,0,3,10
24/10/2024 4:00,248,592,7,1,24/10/2024,0,3,0,4,10
24/10/2024 5:00,195,467,5,3,24/10/2024,0,3,0,5,10
24/10/2024 6:00,217,447,6,2,24/10/2024,0,3,0,6,10
24/10/2024 7:00,269,544,6,1,24/10/2024,0,3,0,7,10
24/10/2024 8:00,224,583,10,3,24/10/2024,0,3,0,8,10
24/10/2024 9:00,198,646,6,2,24/10/2024,0,3,0,9,10
24/10/2024 10:00,239,664,8,5,24/10/2024,0,3,0,10,10
24/10/2024 11:00,229,562,4,4,24/10/2024,0,3,0,11,10
24/10/2024 12:00,172,425,9,2,24/10/2024,0,3,0,12,10
24/10/2024 13:00,200,717,9,1,24/10/2024,0,3,0,13,10
24/10/2024 14:00,163,558,6,1,24/10/2024,0,3,0,14,10
24/10/2024 15:00,181,458,8,2,24/10/2024,0,3,0,15,10
24/10/2024 16:00,248,583,5,0,24/10/2024,0,3,0,16,10
24/10/2024 17:00,232,591,9,3,24/10/2024,0,3,0,17,10
24/10/2024 18:00,208,483,6,4,24/10/2024,0,3,0,18,10
24/10/2024 19:00,162,656,7,3,24/10/2024,0,3,0,19,10
24/10/2024 20:00,206,472,8,4,24/10/2024,0,3,0,20,10
24/10/2024 21:00,216,589,6,4,24/10/2024,0,3,0,21,10
24/10/2024 22:00,234,540,6,0,24/10/2024,0,3,0,22,10
24/10/2024 23:00,247,563,10,1,24/10/2024,0,3,0,23,10
25/10/2024 0:00,359,748,14,6,25/10/2024,0,4,0,0,10
25/10/2024 1:00,331,1041,17,3,25/10/2024,0,4,0,1,10
25/10/2024 2:00,339,884,14,5,25/10/2024,0,4,0,2,10
25/10/2024 3:00,336,1172,20,4,25/10/2024,0,4,0,3,10
25/10/2024 4:00,323,1046,16,3,25/10/2024,0,4,0,4,10
25/10/2024 5:00,288,1096,12,2,25/10/2024,0,4,0,5,10
25/10/2024 6:00,313,1036,12,2,25/10/2024,0,4,0,6,10
25/10/2024 7:00,288,883,17,1,25/10/2024,0,4,0,7,10
25/10/2024 8:00,271,790,19,2,25/10/2024,0,4,0,8,10
25/10/2024 9:00,233,1214,13,3,25/10/2024,0,4,0,9,10
25/10/2024 10:00,284,879,13,4,25/10/2024,0,4,0,10,10
25/10/2024 11:00,355,1108,10,4,25/10/2024,0,4,0,11,10
25/10/2024 12:00,290,903,12,4,25/10/2024,0,4,0,12,10
25/10/2024 13:00,358,740,14,1,25/10/2024,0,4,0,13,10
25/10/2024 14:00,228,1018,14,3,25/10/2024,0,4,0,14,10
25/10/2024 15:00,323,1080,15,1,25/10/2024,0,4,0,15,10
25/10/2024 16:00,290,1014,17,4,25/10/2024,0,4,0,16,10
25/10/2024 17:00,278,743,17,4,25/10/2024,0,4,0,17,10
25/10/2024 18:00,348,1160,12,2,25/10/2024,0,4,0,18,10
25/10/2024 19:00,306,819,19,8,25/10/2024,0,4,0,19,10
25/10/2024 20:00,294,1032,15,2,25/10/2024,0,4,0,20,10
25/10/2024 21:00,340,968,12,1,25/10/2024,0,4,0,21,10
25/10/2024 22:00,380,951,15,4,25/10/2024,0,4,0,22,10
25/10/2024 23:00,368,933,13,1,25/10/2024,0,4,0,23,10
26/10/2024 0:00,290,969,12,1,26/10/2024,0,5,1,0,10
26/10/2024 1:00,270,857,20,5,26/10/2024,0,5,1,1,10
26/10/2024 2:00,253,1245,20,1,26/10/2024,0,5,1,2,10
26/10/2024 3:00,425,1352,14,2,26/10/2024,0,5,1,3,10
26/10/2024 4:00,243,912,16,4,26/10/2024,0,5,1,4,10
26/10/2024 5:00,286,1201,15,3,26/10/2024,0,5,1,5,10
26/10/2024 6:00,301,757,15,1,26/10/2024,0,5,1,6,10
26/10/2024 7:00,273,1122,16,6,26/10/2024,0,5,1,7,10
26/10/2024 8:00,350,1215,16,5,26/10/2024,0,5,1,8,10
26/10/2024 9:00,372,866,17,2,26/10/2024,0,5,1,9,10
26/10/2024 10:00,312,916,13,4,26/10/2024,0,5,1,10,10
26/10/2024 11:00,360,1053,23,6,26/10/2024,0,5,1,11,10
26/10/2024 12:00,336,1037,20,3,26/10/2024,0,5,1,12,10
26/10/2024 13:00,344,1312,17,2,26/10/2024,0,5,1,13,10
26/10/2024 14:00,347,1035,19,3,26/10/2024,0,5,1,14,10
26/10/2024 15:00,347,1122,17,4,26/10/2024,0,5,1,15,10
26/10/2024 16:00,414,1015,18,2,26/10/2024,0,5,1,16,10
26/10/2024 17:00,361,941,19,3,26/10/2024,0,5,1,17,10
26/10/2024 18:00,303,815,16,2,26/10/2024,0,5,1,18,10
26/10/2024 19:00,309,1061,18,3,26/10/2024,0,5,1,19,10
26/10/2024 20:00,283,1065,19,6,26/10/2024,0,5,1,20,10
26/10/2024 21:00,309,934,14,4,26/10/2024,0,5,1,21,10
26/10/2024 22:00,287,1012,13,1,26/10/2024,0,5,1,22,10
26/10/2024 23:00,303,1081,18,4,26/10/2024,0,5,1,23,10
27/10/2024 0:00,308,1011,21,1,27/10/2024,0,6,1,0,10
27/10/2024 1:00,287,1111,20,6,27/10/2024,0,6,1,1,10
27/10/2024 2:00,256,1061,19,2,27/10/2024,0,6,1,2,10
27/10/2024 3:00,253,1185,18,2,27/10/2024,0,6,1,3,10
27/10/2024 4:00,306,1078,18,2,27/10/2024,0,6,1,4,10
27/10/2024 5:00,278,936,20,3,27/10/2024,0,6,1,5,10
27/10/2024 6:00,336,996,18,3,27/10/2024,0,6,1,6,10
27/10/2024 7:00,402,912,19,2,27/10/2024,0,6,1,7,10
27/10/2024 8:00,328,1062,20,1,27/10/2024,0,6,1,8,10
27/10/2024 9:00,328,686,20,3,27/10/2024,0,6,1,9,10
27/10/2024 10:00,318,998,16,2,27/10/2024,0,6,1,10,10
27/10/2024 11:00,348,859,22,2,27/10/2024,0,6,1,11,10
27/10/2024 12:00,253,1260,13,3,27/10/2024,0,6,1,12,10
27/10/2024 13:00,359,866,21,3,27/10/2024,0,6,1,13,10
27/10/2024 14:00,298,968,18,4,27/10/2024,0,6,1,14,10
27/10/2024 15:00,317,930,20,2,27/10/2024,0,6,1,15,10
27/10/2024 16:00,252,1313,20,3,27/10/2024,0,6,1,16,10
27/10/2024 17:00,328,1116,17,2,27/10/2024,0,6,1,17,10
27/10/2024 18:00,364,1204,19,4,27/10/2024,0,6,1,18,10
27/10/2024 19:00,346,1091,18,5,27/10/2024,0,6,1,19,10
27/10/2024 20:00,328,1084,13,4,27/10/2024,0,6,1,20,10
27/10/2024 21:00,261,986,22,6,27/10/2024,0,6,1,21,10
27/10/2024 22:00,294,967,21,3,27/10/2024,0,6,1,22,10
27/10/2024 23:00,338,1074,16,3,27/10/2024,0,6,1,23,10
28/10/2024 0:00,285,791,11,1,28/10/2024,0,0,0,0,10
28/10/2024 1:00,282,871,17,2,28/10/2024,0,0,0,1,10
28/10/2024 2:00,317,756,13,3,28/10/2024,0,0,0,2,10
28/10/2024 3:00,316,616,17,3,28/10/2024,0,0,0,3,10
28/10/2024 4:00,345,613,14,2,28/10/2024,0,0,0,4,10
28/10/2024 5:00,303,751,10,2,28/10/2024,0,0,0,5,10
28/10/2024 6:00,249,652,13,2,28/10/2024,0,0,0,6,10
28/10/2024 7:00,237,834,13,5,28/10/2024,0,0,0,7,10
28/10/2024 8:00,331,557,19,5,28/10/2024,0,0,0,8,10
28/10/2024 9:00,308,741,14,4,28/10/2024,0,0,0,9,10
28/10/2024 10:00,258,686,14,2,28/10/2024,0,0,0,10,10
28/10/2024 11:00,300,618,13,4,28/10/2024,0,0,0,11,10
28/10/2024 12:00,431,717,16,3,28/10/2024,0,0,0,12,10
28/10/2024 13:00,262,638,15,3,28/10/2024,0,0,0,13,10
28/10/2024 14:00,299,688,16,2,28/10/2024,0,0,0,14,10
28/10/2024 15:00,354,744,13,3,28/10/2024,0,0,0,15,10
28/10/2024 16:00,296,550,9,4,28/10/2024,0,0,0,16,10
28/10/2024 17:00,310,696,12,3,28/10/2024,0,0,0,17,10
28/10/2024 18:00,310,712,12,4,28/10/2024,0,0,0,18,10
28/10/2024 19:00,344,637,13,3,28/10/2024,0,0,0,19,10
28/10/2024 20:00,357,711,13,3,28/10/2024,0,0,0,20,10
28/10/2024 21:00,242,792,10,3,28/10/2024,0,0,0,21,10
28/10/2024 22:00,235,819,15,4,28/10/2024,0,0,0,22,10
28/10/2024 23:00,259,651,9,2,28/10/2024,0,0,0,23,10
29/10/2024 0:00,283,710,15,2,29/10/2024,0,1,0,0,10
29/10/2024 1:00,320,790,14,2,29/10/2024,0,1,0,1,10
29/10/2024 2:00,339,779,13,3,29/10/2024,0,1,0,2,10
29/10/2024 3:00,325,735,10,3,29/10/2024,0,1,0,3,10
29/10/2024 4:00,212,661,15,2,29/10/2024,0,1,0,4,10
29/10/2024 5:00,273,616,11,2,29/10/2024,0,1,0,5,10
29/10/2024 6:00,325,678,11,5,29/10/2024,0,1,0,6,10
29/10/2024 7:00,368,622,11,3,29/10/2024,0,1,0,7,10
29/10/2024 8:00,294,689,15,4,29/10/2024,0,1,0,8,10
29/10/2024 9:00,280,729,15,4,29/10/2024,0,1,0,9,10
29/10/2024 10:00,298,755,13,7,29/10/2024,0,1,0,10,10
29/10/2024 11:00,325,820,14,5,29/10/2024,0,1,0,11,10
29/10/2024 12:00,255,791,16,5,29/10/2024,0,1,0,12,10
29/10/2024 13:00,295,733,16,2,29/10/2024,0,1,0,13,10
29/10/2024 14:00,282,645,16,4,29/10/2024,0,1,0,14,10
29/10/2024 15:00,249,771,15,1,29/10/2024,0,1,0,15,10
29/10/2024 16:00,295,793,17,4,29/10/2024,0,1,0,16,10
29/10/2024 17:00,292,736,13,3,29/10/2024,0,1,0,17,10
29/10/2024 18:00,266,689,16,1,29/10/2024,0,1,0,18,10
29/10/2024 19:00,303,634,17,4,29/10/2024,0,1,0,19,10
29/10/2024 20:00,293,880,14,2,29/10/2024,0,1,0,20,10
29/10/2024 21:00,291,590,12,3,29/10/2024,0,1,0,21,10
29/10/2024 22:00,314,681,14,1,29/10/2024,0,1,0,22,10
29/10/2024 23:00,273,622,15,2,29/10/2024,0,1,0,23,10
30/10/2024 0:00,351,1167,16,6,30/10/2024,0,2,0,0,10
30/10/2024 1:00,429,1368,18,4,30/10/2024,0,2,0,1,10
30/10/2024 2:00,352,1335,19,7,30/10/2024,0,2,0,2,10
30/10/2024 3:00,416,979,17,4,30/10/2024,0,2,0,3,10
30/10/2024 4:00,457,1066,18,5,30/10/2024,0,2,0,4,10
30/10/2024 5:00,324,1148,17,2,30/10/2024,0,2,0,5,10
30/10/2024 6:00,360,1125,14,3,30/10/2024,0,2,0,6,10
30/10/2024 7:00,406,1278,11,6,30/10/2024,0,2,0,7,10
30/10/2024 8:00,336,701,19,5,30/10/2024,0,2,0,8,10
30/10/2024 9:00,378,1293,12,5,30/10/2024,0,2,0,9,10
30/10/2024 10:00,313,1085,15,5,30/10/2024,0,2,0,10,10
30/10/2024 11:00,335,1364,17,3,30/10/2024,0,2,0,11,10
30/10/2024 12:00,440,1124,15,7,30/10/2024,0,2,0,12,10
30/10/2024 13:00,333,1071,16,6,30/10/2024,0,2,0,13,10
30/10/2024 14:00,504,1303,20,5,30/10/2024,0,2,0,14,10
30/10/2024 15:00,351,1390,16,4,30/10/2024,0,2,0,15,10
30/10/2024 16:00,357,1365,14,4,30/10/2024,0,2,0,16,10
30/10/2024 17:00,309,964,16,3,30/10/2024,0,2,0,17,10
30/10/2024 18:00,242,1171,20,7,30/10/2024,0,2,0,18,10
30/10/2024 19:00,380,1277,13,2,30/10/2024,0,2,0,19,10
30/10/2024 20:00,327,1294,13,2,30/10/2024,0,2,0,20,10
30/10/2024 21:00,205,1487,15,2,30/10/2024,0,2,0,21,10
30/10/2024 22:00,376,1141,20,6,30/10/2024,0,2,0,22,10
30/10/2024 23:00,371,1362,16,5,30/10/2024,0,2,0,23,10
31/10/2024 0:00,324,1273,15,3,31/10/2024,1,3,0,0,10
31/10/2024 1:00,307,972,16,6,31/10/2024,1,3,0,1,10
31/10/2024 2:00,288,1078,16,4,31/10/2024,1,3,0,2,10
31/10/2024 3:00,349,1021,12,5,31/10/2024,1,3,0,3,10
31/10/2024 4:00,366,1220,14,1,31/10/2024,1,3,0,4,10
31/10/2024 5:00,476,1226,16,3,31/10/2024,1,3,0,5,10
31/10/2024 6:00,258,1024,16,6,31/10/2024,1,3,0,6,10
31/10/2024 7:00,354,1249,11,4,31/10/2024,1,3,0,7,10
31/10/2024 8:00,251,1066,8,9,31/10/2024,1,3,0,8,10
31/10/2024 9:00,293,910,14,3,31/10/2024,1,3,0,9,10
31/10/2024 10:00,400,1378,14,5,31/10/2024,1,3,0,10,10
31/10/2024 11:00,385,943,13,4,31/10/2024,1,3,0,11,10
31/10/2024 12:00,372,1152,16,3,31/10/2024,1,3,0,12,10
31/10/2024 13:00,420,1460,14,3,31/10/2024,1,3,0,13,10
31/10/2024 14:00,318,1274,14,3,31/10/2024,1,3,0,14,10
31/10/2024 15:00,356,1144,13,5,31/10/2024,1,3,0,15,10
31/10/2024 16:00,344,1161,11,4,31/10/2024,1,3,0,16,10
31/10/2024 17:00,351,1034,16,2,31/10/2024,1,3,0,17,10
31/10/2024 18:00,410,890,9,4,31/10/2024,1,3,0,18,10
31/10/2024 19:00,375,1551,14,2,31/10/2024,1,3,0,19,10
31/10/2024 20:00,350,1093,14,5,31/10/2024,1,3,0,20,10
31/10/2024 21:00,304,1034,17,7,31/10/2024,1,3,0,21,10
31/10/2024 22:00,316,1115,14,3,31/10/2024,1,3,0,22,10
31/10/2024 23:00,450,1261,11,4,31/10/2024,1,3,0,23,10
1/11/2024 0:00,138,329,14,0,1/11/2024,0,4,0,0,11
1/11/2024 1:00,127,283,16,0,1/11/2024,0,4,0,1,11
1/11/2024 2:00,105,230,16,1,1/11/2024,0,4,0,2,11
1/11/2024 3:00,89,233,15,1,1/11/2024,0,4,0,3,11
1/11/2024 4:00,82,145,18,2,1/11/2024,0,4,0,4,11
1/11/2024 5:00,93,411,16,2,1/11/2024,0,4,0,5,11
1/11/2024 6:00,197,673,15,3,1/11/2024,0,4,0,6,11
1/11/2024 7:00,308,1101,15,2,1/11/2024,0,4,0,7,11
1/11/2024 8:00,199,971,19,2,1/11/2024,0,4,0,8,11
1/11/2024 9:00,211,989,18,2,1/11/2024,0,4,0,9,11
1/11/2024 10:00,203,1020,20,2,1/11/2024,0,4,0,10,11
1/11/2024 11:00,216,1037,16,2,1/11/2024,0,4,0,11,11
1/11/2024 12:00,288,1085,16,2,1/11/2024,0,4,0,12,11
1/11/2024 13:00,308,925,19,2,1/11/2024,0,4,0,13,11
1/11/2024 14:00,213,1043,22,2,1/11/2024,0,4,0,14,11
1/11/2024 15:00,209,590,20,2,1/11/2024,0,4,0,15,11
1/11/2024 16:00,215,1031,20,2,1/11/2024,0,4,0,16,11
1/11/2024 17:00,264,1071,17,2,1/11/2024,0,4,0,17,11
1/11/2024 18:00,264,1017,24,2,1/11/2024,0,4,0,18,11
1/11/2024 19:00,259,1020,23,2,1/11/2024,0,4,0,19,11
1/11/2024 20:00,237,1118,22,1,1/11/2024,0,4,0,20,11
1/11/2024 21:00,229,1096,16,1,1/11/2024,0,4,0,21,11
1/11/2024 22:00,230,893,15,1,1/11/2024,0,4,0,22,11
1/11/2024 23:00,214,697,19,1,1/11/2024,0,4,0,23,11
2/11/2024 0:00,211,615,18,0,2/11/2024,0,5,1,0,11
2/11/2024 1:00,211,360,17,0,2/11/2024,0,5,1,1,11
2/11/2024 2:00,252,324,15,0,2/11/2024,0,5,1,2,11
